link,judul,konten,tanggal,portal,tag
https://jambi.pikiran-rakyat.com/info-data/pr-3469679005/12-penerbangan-tiba-di-bandara-sultan-thaha-jambi-minggu-28-september-2025?page=all,"12 Penerbangan Tiba di Bandara Sultan Thaha Jambi, Minggu 28 September 2025 - Jambian",,2025-09-28 00:00:00,Jambian,Rute/Operasional
https://garuda.tv/dian-sastro-dihadiahi-rentetan-pantun-di-dalam-pesawat/,Dian Sastro Dihadiahi Rentetan Pantun di dalam Pesawat,,2025-09-28 00:00:00,garuda tv,Lainnya
https://jagatbisnis.com/2025/09/27/garuda-indonesia-pacu-ekspansi-armada-dan-rute-targetkan-lebih-dari-100-pesawat-pada-2029/,"Garuda Indonesia Pacu Ekspansi Armada dan Rute, Targetkan Lebih dari 100 Pesawat pada 2029","JagatBisnis.com – PT Garuda Indonesia (Persero) Tbk (GIAA) terus memperkuat posisinya di industri penerbangan dengan agresif menambah armada dan memperluas jaringan rute pada 2025. Hingga Agustus, maskapai pelat merah ini telah menambah lima pesawat baru, sehingga total armada yang dioperasikan mencapai 78 unit.
Corporate Secretary Head Garuda Indonesia, Cahyadi Indrananto, mengatakan bahwa target penambahan armada tahun ini adalah tujuh unit — angka tertinggi sejak pandemi. “Hingga Agustus, kami sudah menambah lima armada baru, dan rencananya akan ada dua tambahan lagi sebelum akhir tahun,” ujarnya, Kamis (25/9/2025).
Selain penambahan armada, Garuda Indonesia juga aktif membuka rute-rute baru. Sepanjang 2025 hingga September, telah diluncurkan dua rute populer, yaitu Cengkareng–Samarinda dan Halim–Denpasar, dengan tingkat keterisian penumpang yang tinggi. Menjelang akhir tahun, rute baru Halim–Palembang juga akan dioperasikan guna memperkuat konektivitas domestik.
Manajemen baru Garuda menegaskan ekspansi ini merupakan bagian dari strategi tiga pilar perusahaan, yakni evaluasi finansial dan operasional, akselerasi kinerja, serta pengembangan jaringan. Langkah ini diharapkan dapat memperluas pasar sekaligus memperkuat posisi perseroan setelah melewati proses restrukturisasi melalui PKPU.
Ke depan, Garuda menargetkan jumlah armadanya bisa mencapai lebih dari 100 unit pada 2029. Dengan armada yang lebih besar, maskapai berharap dapat melayani lebih dari 100 rute dan menguasai sekitar 50% pangsa pasar penerbangan domestik Indonesia. (Mhd)",2025-09-27 00:00:00,JagatBisnis.com,Rute/Operasional
https://www.idntimes.com/business/economy/garuda-indonesia-rugi-rp2-4-triliun-di-semester-i-2025-00-3m8tp-g2qln1,"Garuda Indonesia Rugi Rp2,4 Triliun di Semester I-2025","Ilustrasi pesawat Garuda Indonesia. (IDN Times/Holy Kartika)
Kerugian Garuda Indonesia terjadi seiring tergerusnya pendapatan perusahaan. Pada semester I-2025, maskapai pelat merah itu hanya membukukan pendapatan 1,55 miliar dolar AS atau setara Rp25,9 triliun, turun 4,47 persen dibandingkan semester I-2024 yang sebesar 1,62 miliar dolar AS atau setara Rp27,13 triliun.
Pendapatan terbesar perusahaan masih didominasi segmen penumpang sebesar 1,1 miliar dolar AS atau setara Rp18,41 triliun. Lalu, pendapatan dari pengiriman kargo dan dokumen sebesar 80,39 juta dolar AS atau setara Rp1,34 triliun.
Adapun pendapatan dari segmen penerbangan tidak berjadwal yang terbagi menjadi layanan haji dan charter ialah sebesar 205,83 juta dolar AS atau setara Rp3,44 triliun.
Selain segmen penerbangan, perusahaan membukukan pendapatan dari layanan pemeliharaan dan perbaikan pesawat, pelayanan penerbangan, jasa boga, biro perjalanan, fasilitas hotel dan transportasi sebesar 158,2 juta dolar AS atau setara Rp2,65 triliun.",2025-09-27 00:00:00,IDN Times,Keuangan
https://www.idntimes.com/business/economy/garuda-indonesia-bakal-gelar-rupslb-lagi-bulan-depan-00-3m8tp-rqlfzn,Garuda Indonesia Bakal Gelar RUPSLB Lagi Bulan Depan,"ilustrasi pesawat Garuda Indonesia (IDN Times/Maya Aulia Aprilianti)
Sebelumnya, Plt Menteri BUMN sekaligus Chief Operating Officer (COO) Danantara, Dony Oskaria, buka suara soal isu calon Direktur Keuangan dan Manajemen Risiko Garuda Indonesia berasal dari maskapai Singapore Airlines. Dony mengatakan, pihaknya berupaya mencari sosok terbaik untuk posisi yang telah kosong hampir tiga bulan itu.
""Mengenai personelnya, tentu kami ingin yang terbaik. Tapi, kan masih belum ya. Nanti dilihat saja perkembangannya seperti apa,"" kata Dony di Gedung DPR RI, Jakarta, Rabu (24/9/2025).
Dony mengatakan, saat ini proses rekrutmen dilakukan secara independen, dengan tahapnya masih di asesmen.
""Ya calonnya tentu banyak yang kami lihat, yang terbaik,"" ucap Dony.
Selama proses rekrutmen, Dony menitikberatkan pada poin transformasi fundamental perusahaan.
""Pada intinya, menurut saya, lebih fokus kepada kami menginginkan transformasi yang fundamental di industri airlines. Karena dengan jumlah penduduk, dan kepulauan banyak, kita harus memiliki industri airlines yang kuat,"" tutur Dony.",2025-09-27 00:00:00,IDN Times,Manajemen
https://id.headtopics.com/news/ri-tancap-gas-nego-50-pesawat-boeing-73595237,RI Tancap Gas Nego 50 Pesawat Boeing - Boeing | Garuda Indonesia Berita,"Direktur Utama PT Garuda Indonesia (Persero) Tbk, Wamildan Tsani, ikut mendampingi Presiden Prabowo Subianto dalam lawatannya ke Amerika Serikat (AS).
Foto: flickr/Arthur CHI YENDirektur Utama PT Garuda Indonesia Tbk, Wamildan Tsani , ikut mendampingi Presiden Prabowo Subianto dalam lawatannya ke Amerika Serikat . Agenda kunjungan tersebut salah satunya membahas rencana pembelian 50 unit pesawat dari Boeing , produsen asal Negeri Paman Sam .
Direktur Niaga Garuda Indonesia, Reza Aulia Hakim menyebut pihaknya akan memastikan pembelian armada baru ini bisa memberikan manfaat maksimal bagi perseroan. Sesuai rencana, hingga 2029 Garuda Indonesia menargetkan penambahan sekitar 100 pesawat untuk menambah jaringan penerbangan. ""Bapak Direktur Utama kami hari ini mendampingi Bapak Presiden Republik Indonesia dalam lawatan beliau ke Amerika Serikat untuk melakukan diskusi lanjutan terkait rencana pengadaan armada dari Boeing,"" ujarnya dalam Rapat Dengar Pendapat dengan Komisi VI DPR RI di Kompleks Parlemen, Senayan, Jakarta Pusat, Senin .Reza menambahkan, Garuda Indonesia terus menjajaki kerja sama dengan pabrikan pesawat untuk menambah jumlah armada secara jangka panjang. Garuda juga ingin mendapat kepastian soal jumlah pesawat yang diterima, serta memperoleh harga yang kompetitif.""Kami terus menjajaki kerja sama dengan pabrikan pesawat untuk penambahan armada pesawat secara jangka panjang agar Garuda Indonesia mendapatkan kepastian jumlah pesawat dan tentunya harga yang lebih kompetitif,"" tuturnya. Ditemui usai rapat, Reza mengaku belum tahu berapa jumlah pasti dari pesawat maupun jenis apa yang akan dibeli pada tahap pertama. Menurutnya, manajemen masih menunggu kabar baik dari kunjungan Wamildan ke AS. ""Saat ini Pak Dirut juga masih melakukan proses diskusi dan juga belum ada. Ya bagaimana proses ini kami menunggu berita baik, kabar baik dari Pak Dirut di Amerika. Masih secara numbers dan seterusnya tipe pesawat itu masih di tahap diskusi,"" jelas Reza. Dalam catatan detikcom, rencana pembelian 50 pesawat masuk dalam bagian kesepakatan negosiasi tarif resiprokal antara pemerintah Indonesia dan AS. Dengan meningkatkan impor barang dari AS, Indonesia berharap AS menurunkan tarif impor barang asal Indonesia sekaligus memperbaiki defisit neraca dagang Negeri Paman Sam. Garuda memastikan sudah menyiapkan dua skema pendanaan untuk membiayai transaksi bernilai fantastis tersebut. Garuda memastikan sudah menyiapkan dua skema pendanaan untuk membiayai transaksi bernilai fantastis tersebut. Dalam keterbukaan informasi kepada Bursa Efek Indonesia , Garuda menyebut sumber dana pertama berasal dari internal perusahaan seiring dengan program penyehatan keuangan yang tengah dijalankan setelah restrukturisasi. Sumber dana kedua, Garuda saat ini juga menjajaki kerja sama dengan sejumlah investor yang berpotensi menjadi pemberi dana untuk pembelian armada baru tersebut.
Boeing Pembelian Pesawat Negosiasi Armada Penerbangan Senayan Kompleks Parlemen Reza Aulia Hakim Jakarta Pusat Komisi Vi Dpr Ri As Paman Sam Republik Indonesia Bei Bursa Efek Indonesia Wamildan Tsani Prabowo Subianto Detikcom Dpr Amerika Prabowo Serikat Dpr Ri Presiden Prabowo Pesawat Subianto Pesawat Boeing Unit Pesawat Pemberi Penerbangan Parlemen Garuda Indonesia Ri Tancap Gas Nego 50 Pesawat Boeing Direktur Niaga Garuda Indonesia Direktur Utama Pt Garuda Indonesia
Indonesia Berita Terbaru, Indonesia Berita utama
Similar News:Anda juga dapat membaca berita serupa dengan ini yang kami kumpulkan dari sumber berita lain.
Tukar Takdir hadirkan drama petaka pesawat di perfilman IndonesiaIndustri perfilman Indonesia kembali menghadirkan karya baru yang siap menggebrak layar lebar lewat film drama petaka pesawat yang belum pernah dieksplorasi ...
Baca lebih lajut »
Pesawat Tanpa Awak Bermunculan di Langit, NATO Tegas Ancam BeginiNATO buka suara merespons 'serangan' pesawat-pesawat tanpa awak bermunculan di wilayahnya.
Baca lebih lajut »
Hari Ini dalam Sejarah: Pesawat Garuda Jatuh di Deli Serdang, 234 Orang Meninggal26 September 1997, pesawat Garuda GA 152 jatuh di Deli Serdang. Sebanyak 234 orang meninggal, tragedi ini jadi catatan kelam penerbangan Indonesia.
Baca lebih lajut »
Terpopuler: Mobil Anti Boros dari Toyota, Kawasaki Bikin Mesin PesawatPortal berita yang menyajikan informasi terhangat baik peristiwa politik, entertainment dan lain lain
Baca lebih lajut »
Detik-Detik Pesawat Netanyahu Hindari Prancis, Takut Ditangkap ICCPesawat Netanyahu menghindari wilayah udara Eropa karena ketegangan dengan Macron dan risiko penangkapan oleh ICC. Rute memutar ini menambah waktu penerbangan.
Baca lebih lajut »
Diva Zahra kembali tancap gas di Kejurnas Sprint Rally SemarangPereli muda Diva Zahra siap kembali bersaing di lintasan setelah vakum hampir empat bulan, dengan tampil pada Kejuaraan Nasional (Kejurnas) Sprint Rally 2025 ...
Baca lebih lajut »",2025-09-27 00:00:00,Head Topics,Lainnya
https://www.merahputih.com/post/read/pemerintah-dan-operator-siapkan-diskon-tiket-pesawat-libur-akhir-tahun,Pemerintah dan Operator Siapkan Diskon Tiket Transportasi Libur Akhir Tahun,"Merahputih.com - Suasana pesawat Garuda Indonesia saat menaikkan penumpang di Bandara Internasional Hang Nadim, Batam, Jum'at (26/9/2025).
Pemerintah memastikan akan meluncurkan program diskon tiket pesawat libur Natal dan Tahun Baru (Nataru) melalui skema Pajak Pertambahan Nilai Ditanggung Pemerintah (PPN DTP). Kebijakan ini merupakan bagian dari Program Paket Ekonomi yang diluncurkan pada semester kedua 2025 untuk menjaga momentum pertumbuhan ekonomi nasional.
Dalam setahun terakhir, pemerintah memberikan beragam insentif bagi masyarakat jelang libur panjang. Pemerintah akan menggelontoran stimulus lagi bagi masyarakat dalam rangka libur hari raya Natal dan Tahun Baru 2026. Upaya ini dilakukan untuk meningkatkan konsumsi masyarakat.Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan insentif tiket pesawat ini akan dikombinasikan dengan potongan harga lain di sektor transportasi dan ritel. Skema PPN DTP ini memungkinkan harga tiket pesawat diturunkan hingga sekitar 11 persen dari tarif normal, sesuai besaran PPN yang biasanya dibebankan pada penumpang. (MP/Didik Setiawan).",2025-09-27 00:00:00,MerahPutih,Lainnya
https://finance.detik.com/bursa-dan-valas/d-8132897/gelar-rupslb-lagi-anak-usaha-garuda-tunjuk-direktur-komisaris-baru,"Gelar RUPSLB Lagi, Anak Usaha Garuda Tunjuk Direktur-Komisaris Baru","Emiten Badan Usaha Milik Negara (BUMN), PT Garuda Maintenance Facility Aero Asia Tbk (GMFI) resmi mengumumkan susunan direksi dan komisaris baru melalui persetujuan Rapat Umum Pemegang Saham Luar Biasa (RUPSLB) di Auditorium Garuda Indonesia, Jumat (26/9/2025).
Dalam agenda tersebut, GMFI menyetujui pengunduran diri Mukhtaris sebagai Direktur Line Operation. Persetujuan tersebut diambil mengingat Mukhtaris diangkat sebagai Direktur Teknik di PT Garuda Indonesia (Persero) Tbk.
Selain itu, RUPSLB juga menyetujui usulan Perubahan Susunan Pengurus, dengan mengangkat Endang
SCROLL TO CONTINUE WITH CONTENT
Tardiana sebagai Direktur Line Operation yang baru. Sementara untuk jajaran Dewan Komisioner, RUPSLB mengangkat Sugiharto Prapto sebagai anggota Dewan Komisaris.
Dengan bergabungnya Endang Tardiana sebagai Direktur Line Operation dan Sugiharto Prapto sebagai anggota Dewan Komisaris, GMFI berharap dapat memperkuat kinerja operasional Perseroan dalam mendukung layanan MRO yang andal.
ADVERTISEMENT
""GMF optimis langkah-langkah korporasi yang sedang dan akan dijalankan dapat dipercepat dan lebih terarah. Perubahan Pengurus Perseroan ini memperkuat kapasitas GMF dalam melaksanakan berbagai inisiatif transformasi demi memastikan pertumbuhan Perseroan secara berkelanjutan,"" ujar Direktur Utama GMFI, Andi Fahrurrozi, dalam keterangannya, dikutip Sabtu (27/9/2025).
Untuk diketahui, GMFI sebelumnya juga telah menggelar Rapat Umum Pemegang Saham Tahunan (RUPST) sekaligus RUPSLB pada Kamis (5/6/2025). Dalam acara tersebut, para pemegang saham GMFI menyepakati penunjukan Giring Ganesha Djumaryo sebagai Komisaris Perseroan. Diketahui, Giring Ganesha saat ini menjabat sebagai Wakil Menteri (Wamen) Kebudayaan.
Berikut susunan pengurus perseroan berdasarkan hasil RUPSLB Jumat (27/9/2025):
Dewan Komisaris
Komisaris Utama/Independen : Oki Yanuar
Komisaris Independen : Dean Arslan
Komisaris : Giring Ganesha Djumaryo
Komisaris : Sugiharto Prapto
Direksi
Direktur Utama : Andi Fahrurrozi
Direktur Base Management : Bobi Gumelar Respati
Direktur Line Operation : Endang Tardiana
Direktur Sumber Daya Manusia : Mitra Piranti
Direktur Keuangan : Tri Hartono",2025-09-27 00:00:00,detikFinance,Manajemen
https://ulasan.co/batik-air-tujuan-tanjungpinang-delay-3-jam-penumpang-dapat-roti-bungkus/,"Batik Air Tujuan Tanjungpinang Delay 3 Jam, Penumpang Dapat Roti Bungkus","TANJUNGPINANG – Ratusan penumpang pesawat Batik Air dari Bandara Soekarno Hatta menuju Bandara Raja Haji Fisabilillah (RHF) Tanjungpinang komplain atas keterlambatan keberangkatan selama 2 jam.
Salah satu penumpang yang enggan menyebutkan namanya, mengatakan jika pesawat Batik Air dengan nomor penerbangan ID 6824 yang ditumpanginya gagal terbang setelah berputar selama 30 menit di landasan Bandara Soeta.
“Sejak awal penumpang sudah kecewa karena pintu penerbangan berubah dari D1 ke D7. Ditambah lagi pesawat gagal berangkat,” kata dia, Sabtu 27 September 2025.
Ia menambahkan, setelah dipindahkan ke gate lain karena adanya keterlambatan, para penumpang Batik Air tersebut hanya mendapat cemilan ringan.
“Delay hampir 3 jam cuma dapat tiga roti bungkus. Harusnya jam 10.45 sudah landing di Tanjungpinang. Sampai saat ini juga belum ada kejelasan,” ujarnya.
Selain pesawat Batik Air yang mengalami kendala keberangkatan, pesawat Garuda yang seharusnya berangkat sejak pagi, namun terlambat hingga 3 jam lebih.
Sementara itu, GM RHF Tanjungpinang, Agung Brahmantyo membenarkan adanya keterlambatan keberangkatan dua pesawat tersebut.
Ia menjelaskan, keterlambatan kedua pesawat tersebut karena adanya operational reasons, atau kendala teknis.
“Kami baru dapat laporan. Informasinya dia sempat terbang, tapi kembali lagi ke soeta. Ini kami masih menunggu informasi lanjutan untuk jadwal keberangkatan pesawat batik,” ujarnya.
Sementara, GM Garuda Perwakilan Tanjungpinang, Ihsan Wartadiredja menyebut, untuk pesawat Garuda yang sempat mengalami kendala teknis, sudah diberangkatkan beberapa waktu lalu.
“Ada kendala operational reasons. Tapi pesawat sudah berangkat,” tuturnya.
Pewarta: Ardiansyah",2025-09-27 00:00:00,Ulasan.co,Rute/Operasional
https://www.ch-aviation.com/news/158639-citilink-garuda-indonesia-to-reactivate-more-aircraft,"Citilink, Garuda Indonesia to reactivate more aircraft","Aviation Intelligence for your everyday use
Our Data and News subscriptions grant you access to our extensive databases for Commercial and Business Aviation. You can read our Exclusive News Stories, look up Aircraft Operators, analyse global aircraft fleets, browse hundreds of thousands of Airline Schedules, or find email addresses of Senior Managers to contact. We've got you covered on more than 51,000 Operators, 110,000 Aircraft, and 14,000 Airports. Need Intelligence to make informed decisions? These subscriptions are for you.
What you need to know:",2025-09-27 00:00:00,ch-aviation,Lainnya
https://www.kompas.com/tren/read/2025/09/26/061500565/hari-ini-dalam-sejarah--pesawat-garuda-jatuh-di-deli-serdang-234-orang?page=all,"Hari Ini dalam Sejarah: Pesawat Garuda Jatuh di Deli Serdang, 234 Orang Meninggal - Kompas.com","KOMPAS.com - Pesawat Garuda Indonesia Airbus A300-B4 rute Bandara Cengkareng, Jakarta menuju Bandara Polonia, Medan mengalami musibah besar pada 26 September 1997 sekitar pukul 13.18 WIB.
Pesawat tersebut jatuh sesaat sebelum mendarat, lalu terbakar hebat hingga hancur berkeping-keping.
Tragedi ini menjadi salah satu catatan kelam dalam sejarah penerbangan Indonesia. 234 orang di dalam pesawat, baik penumpang maupun awak, dinyatakan meninggal dunia.
Baca juga: Kisah Sriwijaya Air Salah Mendarat di Pangkalan TNI AU Tahun 2012, Pilot Tidak Mengenal Wilayah
Kronologi pesawat Garuda Indonesia jatuh di Deli Serdang
Kecelakaan pesawat Garuda Indonesia 28 tahun silam tercatat dalam pemberitaan Harian Kompas pada 27 September 1997.
Sebelum jatuh, GA 152 berangkat dari Bandara Cengkareng (kini Soekarno-Hatta) pukul 11.30 WIB dan dijadwalkan tiba di Bandara Polonia pukul 13.58 WIB.
Pesawat dipiloti oleh Rachmo Wiyoga sebagai kapten dan Sutomo sebagai kopilot.
Di dalamnya terdapat 234 orang yang terdiri dari 220 penumpang dewasa, dua anak, dan 12 awak, termasuk dua extra crew, yakni Sumali (pilot) dan Tahta Yuwali (kopilot).
Menurut keterangan Soepandi, Direktur Utama Garuda saat itu, pilot sempat melakukan kontak terakhir dengan petugas bandara sekitar pukul 13.18 WIB.
Baca juga: Hari Ini dalam Sejarah: Pesawat Sukhoi Superjet 100 Tabrak Gunung Salak, Tak Ada yang Selamat
Pesawat terdeteksi mengarah ke Bandara Polonia, namun tak lama kemudian keberadaannya tidak terpantau lagi.
Sementara itu, saksi mata bernama Sarin br Bukit, warga Desa Buah Nabar, mengaku mendengar suara pesawat dari jarak sangat dekat.
Suaranya begitu keras hingga memekakkan telinga sebelum akhirnya terdengar ledakan dahsyat.
Ia kemudian melihat moncong pesawat besar mengarah ke tempatnya. Sarin pun panik, berteriak minta tolong, lalu mendengar ledakan berulang disertai suara benturan dengan pepohonan dan kobaran api yang membumbung tinggi.
""Saat itu saya benar-benar takut dan nyaris pingsan. Seluruh tubuh saya tidak bisa digerakkan, sampai suami saya Tomadahin Tarigan memberi minum,"" ujar Sarin.
Baca juga: Hari Ini dalam Sejarah: 182 Jemaah Haji Indonesia Meninggal Usai Pesawat Jatuh di Sri Lanka
""Namun, telinga saya masih jelas mendengar, saat pesawat itu jatuh tidak terdengar sedikit pun jeritan minta tolong atau mengaduh. Setelah itu, suami saya berlari ke lokasi melihat musibah dan segera melaporkannya ke Pak Camat,"" tambahnya.
Saksi lain, Siang Ketaren, warga Desa Sembahe yang tak jauh dari lokasi, juga menceritakan hal serupa.
Ia dan sepuluh temannya awalnya duduk di warung kopi Pilot Purba ketika mendengar suara ledakan keras.
Saat tiba di lokasi, mereka menyaksikan kobaran api besar dari pesawat yang jatuh.
“Setelah itu, kami mengutus Pilot Purba untuk melapor ke Polsek,” kata Siang.
Baca juga: Kisah Adam Air Salah Mendarat: Pilot Tak Sadar Pesawat Keluar Jalur, Penumpang Mengira Tiba di Sulawesi
Lokasi reruntuhan pesawat berada di jurang
Lokasi jatuhnya GA 152 berada di Desa Buah Nabar, Kecamatan Sibolangit, Kabupaten Deli Serdang, Sumatera Utara.
Titik pesawat jatuh berjarak sekitar 30 kilometer dari Bandara Polonia dan daerah ini memiliki tingkat keamanan terbang pada ketinggian 7.500 kaki. Daerah aman ini sudah termasuk sektor 25 miles.
Adapun daerah sekitar Bandara Polonia dibagi dalam tiga sektor, yakni sektor utara dengan ketinggian pesawat minimal 1.500 kaki, sektor tenggara (selatan ke timur) 7.500 kaki, dan sektor barat daya (selatan ke barat) 9.500 kaki.
Menurut Dharmadi yang saat itu menjabat sebagai Direktur Operasi, lokasi GA 152 jatuh berada di tanah datar dan sedikit berbukit serta lokasinya berdekatan dengan perkampungan.
Kecelakaan yang menimpa GA 152 terbilang mengejutkan karena pesawat ini dibekali mesin ganda Pratt and Whitney JT9D-59A dan masuk jajaran armada Garuda pada Maret 1982.
Pesawat tersebut mampu mengangkut kargo sebanyak 6.750 kg dan pos 588 kg.
Selain itu, GA 152 dapat menampung bahan bakar di dalam tangki sebanyak 25.000 kg dan baru terpakai 12.700 kg.
Baca juga: Hari Ini dalam Sejarah: Pesawat Lion Air JT 904 Jatuh di Laut Bali karena Pilot Berhalusinasi
Proses evakuasi korban
Petugas segera diterjunkan ke titik kecelakaan pesawat begitu GA 152 dikonfirmasi jatuh.
Namun, proses evakuasi tidak bisa langsung dilakukan hingga pukul 21.00 WIB.
Evakuasi sempat terkendala karena lokasi reruntuhan pesawat berada di jurang sedalam 400 meter dan berjarak sekitar tiga kilometer dari ruas jalan utama Medan-Berastagi.
Meski begitu, petugas Tim SAR dari ABRI bersama warga mulai melakukan evakuasi dengan mengumpulkan jenazah penumpang GA 152 yang sudah sulit dikenali. Puing pesawat juga tidak lagi utuh, hancur berkeping-keping.
Untuk mempermudah proses identifikasi, Garuda memberangkatkan dua orang perwakilan keluarga korban ke Medan menggunakan pesawat Boeing 747-200 dari Terminal F Bandara Cengkareng.
Sementara itu, Bandara Polonia dipadati keluarga korban yang mencari kepastian mengenai nasib orang terdekat mereka.
Mereka dilayani oleh petugas keamanan, pegawai Garuda, serta perwakilan Departemen Perhubungan.
Suasana bandara dipenuhi kesedihan dan duka. Tangisan pecah ketika sejumlah keluarga korban mendapat penjelasan dari petugas bahwa kerabat mereka termasuk di dalam pesawat GA 152.
Baca juga: Kemenhub Larang Boeing 737-9 MAX Milik Lion Air Terbang, Ini Dampaknya",2025-09-26 00:00:00,Kompas.com,Lainnya
https://www.bloombergtechnoz.com/detail-news/85276/tidak-ada-mafia-jadwal-tapi-slot-penerbangan-dikuasai-satu-grup,"Tidak Ada Mafia Jadwal, Tapi Slot Penerbangan Dikuasai Satu Grup - Sektor Riil","Tidak Ada Mafia Jadwal, Tapi Slot Penerbangan Dikuasai Satu Grup
Merinda Faradianti
26 September 2025 13:40
Bloomberg Technoz, Jakarta - Pengamat penerbangan Gatot Rahardjo menilai jarangnya penerbangan armada PT Garuda Indonesia Tbk (GIIA) di jam-jam favorit lantaran konsekuensi dari adanya grup yang menguasai pangsa pasar tersebut.
""Kondisi saat ini, bisnis penerbangan nasional memang secara de facto ada satu group maskapai yang menguasai pangsa pasar sekitar 60-70%. Dengan demikian, slot di bandara pun pada akhirnya lebih banyak dikuasai oleh group tersebut,"" katanya kepada Bloomberg Technoz, Jumat (26/9/2025).
Menurutnya, tak ada mafia jual-beli jam penerbangan di Indonesia. Slot penerbangan di Indonesia diatur dan dikelola oleh Indonesia Airport Slot Management (IASM) yang diawasi oleh Direktorat Jenderal Perhubungan Udara. Anggota IASM ini terdiri dari personel dari PT Angkasa Pura Indonesia sebagai pengelola bandara dan Airnav sebagai pengelola navigasi penerbangan.
Gatot menjelaskan, dalam pengaturan slot penerbangan ini, IASM melakukan pengaturan slot selama enam bulan sekali yaitu periode winter [musim dingin] dan summer [musik panas].
""Jangan-jangan bukan mafia tapi memang konsekuensi dari adanya group yang menguasai pangsa pasar tersebut. [Mereka] Lion Group. Lion, Batik, Super Air Jet, Wings,"" tambahnya.",2025-09-26 00:00:00,Bloomberg Technoz,Rute/Operasional
https://www.bloombergtechnoz.com/detail-news/85178/pengamat-sebut-tak-ada-mafia-jual-beli-jam-penerbangan,Pengamat Sebut Tak Ada Mafia Jual-Beli Jam Penerbangan,"Pengamat Sebut Tak Ada Mafia Jual-Beli Jam Penerbangan
Merinda Faradianti
25 September 2025 17:50
Bloomberg Technoz, Jakarta - Pengamat penerbangan nasional Alvin Lie mengatakan bahwa tidak ada mafia yang melakukan jual beli jam penerbangan favorit di industri maskapai Indonesia. Pasalnya, Kementerian Perhubungan (Kemenhub) telah mengatur pengajuan slot jadwal penerbangan secara baik dan transparan.
""Hal tersebut sudah ditanggulangi oleh Kemenhub dengan Peraturan Menteri Perhubungan Nomor 2 Tahun 2025. Manajemen slot sejauh ini sudah cukup baik dan transparan. Pengajuan secara online dan stakeholders bisa memantau,"" katanya pada Bloomberg Technoz, Kamis (25/9/2025).
Menurut Alvin, soal kurangnya jumlah slot jadwal penerbangan Garuda Indonesia merupakan hal yang wajar. Lantaran, kata Alvin, Garuda Indonesia pun mengakui bahwa jumlah armada pesawat yang dioperasikan dan rute yang dilayani lebih sedikit dibandingkan maskapai lainnya.
""Hal ini akan semakin terasa jika Garuda, Citilink dan Pelita digabung jadi satu perusahaan,"" tambahnya.
Ia pun menekankan bahwa Kemenhub telah mengatur sedemikian rupa melalui Permenhub Nomor 2 Tahun 2025. Di mana, dalam peraturan tersebut menjelaskan, saat pengajuan permohonan rute penerbangan harus melampirkan persyaratan, seperti nomor penerbangan; waktu keberangkatan dan kedatangan; hari penerbangan; dan periode efektif penerbangan. Pada pengajuan tersebut Direktur Jenderal mengawasi dan memberikan persetujuan ataupun penolakan paling lama tujuh hari kerja usai dokumen dinyatakan lengkap.",2025-09-26 00:00:00,Bloomberg Technoz,Rute/Operasional
